10.0.1.25, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.2.246, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.2.207, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.2.206, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.2.205, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.2.204, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.2.203, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.2.202, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.56, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.57, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.49, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.50, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.51, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.52, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.53, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.54, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.55, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.0.49, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.0.43, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.0.51, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.0.50, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.0.53, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.0.52, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.0.55, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.233, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.0.57, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.0.56, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.228, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.229, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.226, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.227, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.1.225, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
10.0.2.244, [IPv4Network(u'10.0.1.112/28'), IPv4Network(u'10.0.1.160/28'), IPv4Network(u'10.0.1.144/28'), IPv4Network(u'10.0.1.96/28'), IPv4Network(u'10.0.0.16/28'), IPv4Network(u'10.0.0.64/28'), IPv4Network(u'10.0.0.80/28'), IPv4Network(u'10.0.1.16/28'), IPv4Network(u'10.0.1.240/28'), IPv4Network(u'10.0.1.0/28'), IPv4Network(u'10.0.0.160/28'), IPv4Network(u'10.0.1.208/28'), IPv4Network(u'10.0.1.64/28'), IPv4Network(u'10.0.1.176/28'), IPv4Network(u'10.0.0.112/28'), IPv4Network(u'10.0.0.176/28'), IPv4Network(u'10.0.1.48/28'), IPv4Network(u'10.0.1.128/28'), IPv4Network(u'10.0.0.224/28'), IPv4Network(u'10.0.1.224/28')], 1
